"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018年5月29日","7,467.7","7,119.3","7,533.0","7,069.8","186.97K","4.89%"
"2018年5月28日","7,119.3","7,367.3","7,446.9","7,090.6","152.29K","-3.36%"
"2018年5月27日","7,366.7","7,361.9","7,411.8","7,267.5","103.29K","0.07%"
"2018年5月26日","7,361.3","7,478.5","7,619.3","7,331.5","103.07K","-1.56%"
"2018年5月25日","7,477.7","7,593.9","7,653.4","7,355.6","161.82K","-1.52%"
"2018年5月24日","7,592.9","7,512.3","7,736.6","7,293.4","211.11K","1.07%"
"2018年5月23日","7,512.3","8,005.7","8,047.4","7,467.6","237.60K","-6.17%"
"2018年5月22日","8,006.0","8,403.8","8,414.5","7,979.3","137.51K","-4.73%"
"2018年5月21日","8,403.3","8,529.5","8,550.6","8,375.5","115.52K","-1.47%"
"2018年5月20日","8,529.0","8,243.9","8,580.4","8,184.7","113.76K","3.44%"
"2018年5月19日","8,245.1","8,244.7","8,389.1","8,153.2","107.89K","-0.01%"
"2018年5月18日","8,245.7","8,064.4","8,273.6","7,939.8","150.32K","2.27%"
"2018年5月17日","8,063.0","8,344.6","8,458.7","8,022.3","154.36K","-3.37%"
"2018年5月16日","8,344.4","8,477.0","8,496.4","8,120.1","188.03K","-1.56%"
"2018年5月15日","8,477.0","8,674.0","8,842.1","8,436.5","179.62K","-2.27%"
"2018年5月14日","8,674.1","8,693.4","8,878.3","8,305.1","212.05K","-0.22%"
"2018年5月13日","8,693.5","8,489.1","8,758.4","8,330.0","149.80K","2.77%"
"2018年5月12日","8,459.5","8,409.6","8,646.1","8,184.1","210.87K","0.61%"
"2018年5月11日","8,408.3","9,026.0","9,028.7","8,359.6","270.62K","-6.84%"
"2018年5月10日","9,025.7","9,319.2","9,393.3","9,013.4","152.71K","-3.15%"
"2018年5月9日","9,319.1","9,194.9","9,377.9","8,988.0","147.89K","1.33%"
"2018年5月8日","9,196.4","9,373.9","9,404.4","9,079.8","157.45K","-2.49%"
"2018年5月7日","9,431.6","9,651.1","9,675.6","9,204.2","165.08K","-2.33%"
"2018年5月6日","9,656.4","9,859.6","9,957.7","9,446.7","150.95K","-2.00%"
"2018年5月5日","9,853.5","9,709.5","9,992.8","9,691.3","158.45K","1.49%"
"2018年5月4日","9,708.6","9,747.6","9,800.9","9,549.0","161.55K","-0.42%"
"2018年5月3日","9,749.7","9,244.2","9,809.4","9,171.4","201.18K","5.48%"
"2018年5月2日","9,243.2","9,076.8","9,265.7","8,991.9","137.48K","1.85%"
"2018年5月1日","9,074.9","9,245.1","9,245.1","8,851.0","173.35K","-1.84%"
"2018年4月30日","9,245.1","9,415.8","9,456.7","9,135.4","156.83K","-1.80%"
"2018年4月29日","9,415.1","9,352.2","9,565.1","9,182.8","184.72K","0.67%"
"2018年4月28日","9,352.4","8,940.8","9,428.9","8,895.5","199.78K","4.60%"
"2018年4月27日","8,940.9","9,282.8","9,386.3","8,920.2","184.91K","-3.73%"
"2018年4月26日","9,287.0","8,874.5","9,303.6","8,669.8","248.39K","4.67%"
"2018年4月25日","8,873.1","9,645.0","9,753.1","8,768.1","395.67K","-8.01%"
"2018年4月24日","9,645.3","8,952.7","9,734.8","8,937.0","260.79K","7.73%"
"2018年4月23日","8,952.8","8,809.3","9,001.0","8,785.3","147.54K","1.66%"
"2018年4月22日","8,806.7","8,923.6","9,022.3","8,766.5","161.89K","-1.30%"
"2018年4月21日","8,923.1","8,867.0","9,027.7","8,614.5","206.01K","0.63%"
"2018年4月20日","8,867.0","8,292.3","8,926.2","8,224.5","225.96K","6.95%"
"2018年4月19日","8,290.8","8,179.0","8,303.7","8,126.7","155.08K","1.37%"
"2018年4月18日","8,178.4","7,908.5","8,227.6","7,895.3","163.26K","3.41%"
"2018年4月17日","7,908.6","8,070.0","8,171.7","7,852.8","162.59K","-2.00%"
"2018年4月16日","8,070.0","8,362.2","8,412.9","7,908.5","197.70K","-3.51%"
"2018年4月15日","8,363.6","8,004.6","8,411.5","8,004.6","160.26K","4.49%"
"2018年4月14日","8,004.4","7,891.1","8,180.2","7,839.3","164.71K","1.48%"
"2018年4月13日","7,887.4","7,926.9","8,228.0","7,756.6","296.95K","-0.49%"
"2018年4月12日","7,926.6","6,963.3","8,009.6","6,779.3","398.30K","13.85%"
"2018年4月11日","6,962.1","6,855.6","6,988.6","6,818.4","142.07K","1.56%"
"2018年4月10日","6,854.8","6,782.6","6,899.5","6,671.6","134.23K","1.08%"
"2018年4月9日","6,781.9","7,035.7","7,192.5","6,633.2","241.19K","-3.54%"
"2018年4月8日","7,030.5","6,905.9","7,113.4","6,903.9","132.51K","1.81%"
"2018年4月7日","6,905.7","6,624.5","7,071.9","6,616.1","177.10K","4.25%"
"2018年4月6日","6,624.3","6,783.7","6,859.7","6,523.4","174.90K","-2.33%"
"2018年4月5日","6,782.0","6,808.7","6,918.2","6,592.5","221.70K","-0.40%"
"2018年4月4日","6,808.9","7,423.8","7,432.9","6,726.9","239.51K","-8.29%"
"2018年4月3日","7,424.2","7,067.2","7,519.3","7,032.9","230.80K","5.03%"
"2018年4月2日","7,068.4","6,825.4","7,121.3","6,787.6","199.31K","3.56%"
"2018年4月1日","6,825.2","6,939.1","7,047.7","6,460.1","257.53K","-1.63%"
"2018年3月31日","6,938.2","6,856.5","7,221.5","6,804.9","245.30K","1.23%"
"2018年3月30日","6,853.7","7,132.4","7,288.1","6,603.8","417.31K","-3.86%"
"2018年3月29日","7,129.2","7,955.2","7,980.7","6,954.9","348.75K","-10.38%"
"2018年3月28日","7,954.9","7,803.0","8,110.4","7,754.5","167.36K","1.96%"
"2018年3月27日","7,801.7","8,146.5","8,218.3","7,760.6","223.10K","-4.20%"
"2018年3月26日","8,143.5","8,474.0","8,515.7","7,865.9","247.18K","-3.89%"
"2018年3月25日","8,473.2","8,549.1","8,679.0","8,392.2","149.52K","-0.87%"
"2018年3月24日","8,547.4","8,917.3","9,008.8","8,523.6","177.43K","-4.14%"
"2018年3月23日","8,916.8","8,725.3","8,917.0","8,305.6","210.11K","2.18%"
"2018年3月22日","8,726.2","8,903.7","9,096.2","8,499.1","223.01K","-2.02%"
"2018年3月21日","8,905.9","8,912.4","9,173.4","8,775.1","218.19K","-0.08%"
"2018年3月20日","8,912.6","8,614.1","9,039.6","8,326.8","253.44K","3.43%"
"2018年3月19日","8,616.8","8,200.9","8,698.3","8,127.7","316.96K","5.07%"
"2018年3月18日","8,201.2","7,873.2","8,283.6","7,323.3","348.02K","4.14%"
"2018年3月17日","7,874.9","8,198.0","8,344.8","7,760.2","208.05K","-5.00%"
"2018年3月16日","8,289.2","8,264.3","8,604.8","7,929.1","236.13K","0.30%"
"2018年3月15日","8,264.4","8,210.2","8,427.0","7,691.7","326.53K","0.66%"
"2018年3月14日","8,210.6","9,154.9","9,353.4","7,958.5","305.45K","-10.32%"
"2018年3月13日","9,154.9","9,138.7","9,482.0","8,875.1","239.46K","0.19%"
"2018年3月12日","9,137.4","9,535.8","9,892.2","8,804.1","257.91K","-4.12%"
"2018年3月11日","9,529.6","8,732.2","9,719.6","8,516.4","266.59K","8.76%"
"2018年3月10日","8,762.0","9,216.2","9,500.0","8,691.1","198.73K","-4.94%"
"2018年3月9日","9,217.0","9,301.9","9,420.5","8,351.0","371.46K","-0.89%"
"2018年3月8日","9,300.0","9,910.7","10,109.0","9,037.0","256.26K","-6.09%"
"2018年3月7日","9,902.9","10,779.0","10,899.0","9,422.1","284.54K","-7.23%"
"2018年3月6日","10,675.1","11,314.2","11,316.4","10,412.0","230.65K","-5.78%"
"2018年3月5日","11,330.6","11,415.7","11,506.9","11,281.2","162.11K","-0.75%"
"2018年3月4日","11,416.5","11,402.8","11,490.3","10,878.4","156.40K","0.12%"
"2018年3月3日","11,402.3","10,822.5","11,420.7","9,585.5","172.20K","5.31%"
"2018年3月2日","10,827.7","10,904.5","11,167.0","10,677.1","201.69K","-0.70%"
"2018年3月1日","10,904.5","10,335.1","11,047.8","10,248.7","188.77K","5.52%"
"2018年2月28日","10,333.9","10,584.4","11,070.7","10,303.4","215.22K","-2.46%"
"2018年2月27日","10,594.4","10,287.8","10,867.2","10,120.5","202.58K","3.01%"
"2018年2月26日","10,285.1","9,590.9","10,378.4","9,410.3","235.94K","7.30%"
"2018年2月25日","9,585.2","9,703.1","9,860.3","9,330.1","196.49K","-1.23%"
"2018年2月24日","9,704.3","10,163.8","10,506.1","9,394.5","239.16K","-4.58%"
"2018年2月23日","10,170.4","9,840.6","10,419.1","9,597.8","271.50K","3.34%"
"2018年2月22日","9,841.7","10,470.1","10,930.2","9,743.9","316.63K","-6.03%"
"2018年2月21日","10,473.0","11,240.9","11,289.7","10,252.2","327.14K","-6.81%"
"2018年2月20日","11,238.7","11,169.7","11,791.5","11,119.9","267.56K","0.62%"
"2018年2月19日","11,169.4","10,396.6","11,250.5","10,324.8","215.20K","7.41%"
"2018年2月18日","10,398.8","11,073.7","11,271.6","10,137.2","288.91K","-6.09%"
"2018年2月17日","11,073.5","10,177.3","11,095.9","10,070.9","224.76K","8.79%"
"2018年2月16日","10,178.7","10,031.3","10,294.3","9,707.7","206.44K","1.41%"
"2018年2月15日","10,037.3","9,475.6","10,206.8","9,348.5","291.28K","5.92%"
